CR,Size_Rank,is_swarm,Type_aberration,Type_beast,Type_construct,Type_dragon,Type_elemental,Type_fiend,Type_giant,Type_humanoid,Type_monstrosity,Type_other,Type_undead,Is_Legendary,Is_Spellcaster,Log_Avg_HP,AC_Z,Strength_Z,Dexterity_Z,Constitution_Z,Intelligence_Z,Wisdom_Z,Charisma_Z,Max_Speed_Z,Trait_Count_MM,Action_Count_MM,Movement_Count_MM
17.0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5.1298987149230735,0.7805738555918607,-2.352020293046688,-0.4263207115199362,0.6406508406442306,1.9913863691860805,1.46453644489838,1.8308552331433978,2.1518089594033696,0.5,0.5,0.3333333333333333
3.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.6888794541139363,0.10595148967218501,-0.6863815754324112,1.0711645609401432,-0.3150024471839255,0.22997536752182815,0.05628390417016531,-0.11767293209210913,0.08299571976935255,0.125,0.0,0.3333333333333333
7.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.820281565605037,0.10595148967218501,0.8126932704204378,0.47217045195611146,0.6406508406442306,0.4061164676882534,-0.5070171121211206,-0.11767293209210913,-0.4342075901391517,0.0,0.375,0.0
0.25,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.772588722239781,-1.5806044251270042,0.4795655268975825,-1.025314820503968,-0.07608912522688649,-1.5314356341424242,-0.5070171121211206,-0.8262286285413843,0.08299571976935255,0.0,0.0,0.0
17.0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.54907608489522,1.4551962215115364,1.9786403727504314,-1.025314820503968,2.3130440943435038,0.934539768187529,0.05628390417016531,1.653716309031079,2.1518089594033696,0.0,0.75,0.6666666666666667
3.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.07753744390572,0.44326267263202285,0.14643778337472713,0.47217045195611146,-0.7928290910980036,-0.4745890331438728,0.05628390417016531,-0.29481185620442796,1.117402339586361,0.0,0.125,0.3333333333333333
3.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.189654742026425,1.4551962215115364,0.14643778337472713,0.17267339746409557,-0.07608912522688649,0.22997536752182815,0.33793441231580823,0.059465992020209676,-0.4342075901391517,0.0,0.375,0.0
1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1354942159291497,0.7805738555918607,-0.020126088386700547,-0.4263207115199362,-0.7928290910980036,-0.12230683281102232,-0.7886676202667634,-0.29481185620442796,-0.4342075901391517,0.0,0.25,0.0
5.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.330733340286331,-0.23135969328765282,-0.5198177036709836,-1.025314820503968,0.16282419673015255,0.5822575678546786,1.182885936752737,-0.29481185620442796,-0.4342075901391517,0.0,0.375,0.0
3.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.828641396489095,0.7805738555918607,0.4795655268975825,1.3706616154321591,-0.3150024471839255,-0.12230683281102232,0.05628390417016531,0.4137438402448473,-0.4342075901391517,0.0,0.25,0.0
3.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.07753744390572,-0.5686708762474907,0.14643778337472713,-0.1268236570279203,-0.3150024471839255,-0.12230683281102232,-0.5070171121211206,-0.29481185620442796,-0.4342075901391517,0.0,0.375,0.0
2.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.6109179126442243,-0.5686708762474907,-0.8529454471938389,0.17267339746409557,-0.7928290910980036,0.4061164676882534,-0.5070171121211206,0.9451606125818037,-0.4342075901391517,0.0,0.25,0.0
17.0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.834810737062605,1.7925074044713742,1.6455126292275761,-1.025314820503968,1.1184774845583088,-0.12230683281102232,-0.22536660397547761,0.059465992020209676,-0.9514109000476559,0.0,0.5,0.0
17.0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.877735781779639,1.7925074044713742,1.6455126292275761,-1.025314820503968,1.1184774845583088,-0.12230683281102232,-0.22536660397547761,0.059465992020209676,0.6001990296778568,0.0,0.375,0.3333333333333333
4.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.51085950651685,1.1178850385516985,0.3130016551361548,-1.025314820503968,-0.07608912522688649,-0.4745890331438728,-0.7886676202667634,-0.29481185620442796,-0.4342075901391517,0.0,0.125,0.3333333333333333
5.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.795790545596741,0.7805738555918607,-0.020126088386700547,-0.1268236570279203,0.4017375186871916,0.5822575678546786,0.901235428607094,1.1222995366941224,-0.4342075901391517,0.125,0.25,0.0
5.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.23410650459726,-0.23135969328765282,0.4795655268975825,-2.223303038472032,0.4017375186871916,-1.5314356341424242,-0.22536660397547761,-0.29481185620442796,-0.9514109000476559,0.125,0.25,0.3333333333333333
11.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.087596335232384,0.7805738555918607,0.8126932704204378,-1.025314820503968,0.4017375186871916,-1.355294533975999,-0.5070171121211206,-0.29481185620442796,0.08299571976935255,0.25,0.375,0.0
8.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.543294782270004,1.1178850385516985,0.6461293986590101,-0.1268236570279203,0.6406508406442306,0.22997536752182815,0.33793441231580823,0.9451606125818037,-0.4342075901391517,0.0,0.375,0.3333333333333333
6.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.330733340286331,0.7805738555918607,-0.18668996014812822,0.7716675064481274,0.4017375186871916,1.2868219685203794,0.33793441231580823,0.059465992020209676,-0.4342075901391517,0.125,0.375,0.3333333333333333
7.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.454347296253507,1.1178850385516985,0.8126932704204378,-0.7258177660119521,0.6406508406442306,-0.12230683281102232,-0.22536660397547761,0.7680216884694849,-0.4342075901391517,0.0,0.25,0.0
1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.833213344056216,-0.23135969328765282,-1.0195093189552666,0.7716675064481274,-0.5539157691409645,0.05383426735540291,-0.7886676202667634,0.059465992020209676,-0.4342075901391517,0.25,0.125,0.0
5.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.3694478524670215,0.10595148967218501,-0.6863815754324112,0.7716675064481274,-0.3150024471839255,0.22997536752182815,-0.22536660397547761,0.4137438402448473,-0.4342075901391517,0.375,0.25,0.0
6.0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.204692619390966,0.10595148967218501,0.4795655268975825,0.17267339746409557,0.4017375186871916,-1.0030123336431485,-0.22536660397547761,-1.0033675526537031,0.08299571976935255,0.125,0.5,0.3333333333333333
3.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.970291913552122,-0.23135969328765282,0.14643778337472713,-0.7258177660119521,-0.3150024471839255,-0.12230683281102232,-0.7886676202667634,-1.0033675526537031,-0.4342075901391517,0.0,0.375,0.0
2.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.07753744390572,-0.5686708762474907,0.14643778337472713,0.47217045195611146,-0.7928290910980036,-0.4745890331438728,0.05628390417016531,-0.29481185620442796,1.117402339586361,0.0,0.125,0.3333333333333333
5.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4339872044851463,0.10595148967218501,0.4795655268975825,-0.1268236570279203,1.1184774845583088,-0.650730133310298,-1.0703181284124064,-0.8262286285413843,-0.4342075901391517,0.125,0.125,0.0
7.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.709530201312334,0.44326267263202285,-0.6863815754324112,1.3706616154321591,-0.3150024471839255,0.4061164676882534,-0.22536660397547761,0.7680216884694849,-0.4342075901391517,0.375,0.25,0.0
2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5263605246161616,-0.23135969328765282,-0.6863815754324112,0.7716675064481274,-0.5539157691409645,0.05383426735540291,-0.5070171121211206,0.2366049161325285,-0.4342075901391517,0.375,0.125,0.0
1.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.295836866004329,-0.5686708762474907,0.14643778337472713,1.0711645609401432,-0.5539157691409645,-0.4745890331438728,0.33793441231580823,-0.29481185620442796,2.1518089594033696,0.0,0.25,0.3333333333333333
0.25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6390573296152584,-0.5686708762474907,-0.5198177036709836,0.47217045195611146,-1.2706557350120817,-1.5314356341424242,-1.0703181284124064,-1.180506476766022,1.117402339586361,0.0,0.0,0.3333333333333333
3.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.970291913552122,0.44326267263202285,0.4795655268975825,0.17267339746409557,-0.3150024471839255,0.934539768187529,-0.7886676202667634,-0.6490897044290656,-0.4342075901391517,0.375,0.25,0.0
7.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.543294782270004,1.1178850385516985,0.6461293986590101,-1.025314820503968,0.6406508406442306,0.05383426735540291,-1.3519686365580492,0.059465992020209676,-0.6928092450934038,0.625,0.125,0.0
5.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.3694478524670215,0.44326267263202285,-0.6863815754324112,2.568649833400223,-0.3150024471839255,1.1106808683539544,0.33793441231580823,0.5908827643571661,0.08299571976935255,0.25,0.375,0.0
1.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.6375861597263857,1.1178850385516985,-0.020126088386700547,-0.7258177660119521,0.16282419673015255,-0.12230683281102232,-0.22536660397547761,-0.29481185620442796,-0.4342075901391517,0.0,0.25,0.0
7.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.356708826689592,0.10595148967218501,-0.020126088386700547,1.969655724416191,-0.5539157691409645,0.22997536752182815,0.901235428607094,1.653716309031079,0.6001990296778568,0.25,0.125,0.3333333333333333
7.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.653960350157523,0.10595148967218501,-0.18668996014812822,1.0711645609401432,-0.07608912522688649,1.2868219685203794,0.901235428607094,0.9451606125818037,-0.4342075901391517,0.0,0.25,0.0
11.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.198497031265826,1.4551962215115364,-0.020126088386700547,1.670158669924175,0.16282419673015255,1.8152452690196552,1.46453644489838,0.9451606125818037,-0.4342075901391517,0.0,0.25,0.0
15.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.236441962829949,1.1178850385516985,0.4795655268975825,1.3706616154321591,0.6406508406442306,1.1106808683539544,0.6195849204614512,1.1222995366941224,-0.4342075901391517,0.375,0.375,0.3333333333333333
0.25,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9444389791664403,-1.2432932421671663,-0.5198177036709836,-0.7258177660119521,-0.7928290910980036,-1.0030123336431485,-1.3519686365580492,-1.5347843249906596,-0.9514109000476559,0.0,0.125,0.0
1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.332204510175204,-0.9059820592073284,-0.8529454471938389,0.47217045195611146,-1.2706557350120817,0.22997536752182815,0.33793441231580823,0.7680216884694849,-0.6928092450934038,0.5,0.25,0.0
6.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.820281565605037,1.4551962215115364,0.14643778337472713,1.670158669924175,0.6406508406442306,0.4061164676882534,0.901235428607094,0.059465992020209676,-0.4342075901391517,0.25,0.25,0.3333333333333333
12.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.605170185988092,-0.9059820592073284,-0.8529454471938389,0.17267339746409557,-0.7928290910980036,1.63910416885323,0.6195849204614512,0.7680216884694849,-0.4342075901391517,0.5,0.125,0.0
2.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.4657359027997265,0.10595148967218501,-0.6863815754324112,0.7716675064481274,-0.5539157691409645,-0.12230683281102232,-2.196920160994978,0.7680216884694849,1.117402339586361,0.625,0.125,0.0
0.25,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.6390573296152584,0.10595148967218501,-0.8529454471938389,0.17267339746409557,-1.2706557350120817,0.05383426735540291,-0.5070171121211206,0.059465992020209676,-0.4342075901391517,0.25,0.125,0.0
0.25,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.302585092994046,-1.5806044251270042,-0.8529454471938389,-1.025314820503968,-1.2706557350120817,-0.12230683281102232,0.33793441231580823,-0.11767293209210913,-0.4342075901391517,0.375,0.0,0.0
13.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.093750200806762,0.10595148967218501,-0.6863815754324112,1.0711645609401432,-0.3150024471839255,1.4629630686868047,0.33793441231580823,0.7680216884694849,-0.4342075901391517,0.375,0.5,0.3333333333333333
8.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.3694478524670215,0.10595148967218501,-0.6863815754324112,0.7716675064481274,-0.3150024471839255,0.4061164676882534,-0.5070171121211206,-0.29481185620442796,-0.4342075901391517,0.625,0.25,0.0
0.125,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.4849066497880004,-0.9059820592073284,-0.6863815754324112,-0.4263207115199362,-0.7928290910980036,-0.12230683281102232,-0.7886676202667634,-0.29481185620442796,-0.4342075901391517,0.25,0.125,0.0
5.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.709530201312334,1.1178850385516985,-0.3532538319095559,1.3706616154321591,-0.3150024471839255,0.05383426735540291,0.05628390417016531,0.059465992020209676,-0.4342075901391517,0.375,0.25,0.0
0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.6094379124341003,-1.5806044251270042,-0.8529454471938389,-1.025314820503968,-1.2706557350120817,-0.12230683281102232,-0.7886676202667634,-0.29481185620442796,-0.4342075901391517,0.25,0.0,0.0
0.125,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.302585092994046,-0.9059820592073284,-0.6863815754324112,-0.4263207115199362,-1.2706557350120817,-0.12230683281102232,-0.5070171121211206,-0.29481185620442796,-0.4342075901391517,0.375,0.0,0.0
5.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.276666119016055,1.1178850385516985,-0.3532538319095559,1.3706616154321591,-0.3150024471839255,0.05383426735540291,0.05628390417016531,0.059465992020209676,-0.4342075901391517,0.25,0.25,0.0
5.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.276666119016055,1.1178850385516985,-0.3532538319095559,1.3706616154321591,-0.3150024471839255,0.05383426735540291,0.05628390417016531,0.059465992020209676,-0.4342075901391517,0.125,0.25,0.0
18.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.484796933490655,0.10595148967218501,-0.020126088386700547,1.969655724416191,0.16282419673015255,1.2868219685203794,0.6195849204614512,1.1222995366941224,-0.4342075901391517,0.125,0.375,0.0
0.125,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.4849066497880004,0.44326267263202285,-0.3532538319095559,-0.4263207115199362,-0.7928290910980036,-0.12230683281102232,-0.5070171121211206,-0.29481185620442796,-0.4342075901391517,0.25,0.0,0.0
4.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.442651256490317,1.1178850385516985,-0.3532538319095559,1.3706616154321591,-0.3150024471839255,0.05383426735540291,0.05628390417016531,0.4137438402448473,-0.4342075901391517,0.375,0.25,0.0
9.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.093750200806762,0.44326267263202285,-0.18668996014812822,1.670158669924175,-0.07608912522688649,0.22997536752182815,0.33793441231580823,0.2366049161325285,-0.4342075901391517,0.125,0.5,0.0
14.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0106352940962555,0.44326267263202285,-0.6863815754324112,0.47217045195611146,-0.3150024471839255,0.934539768187529,2.3094879693353088,1.4765773849187602,-0.4342075901391517,0.25,0.25,0.0
7.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.828641396489095,-0.9059820592073284,-1.0195093189552666,0.17267339746409557,-1.2706557350120817,1.1106808683539544,0.05628390417016531,0.059465992020209676,-0.4342075901391517,0.375,0.125,0.0
7.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.406719247264253,0.10595148967218501,-1.0195093189552666,0.17267339746409557,-1.2706557350120817,1.1106808683539544,0.05628390417016531,0.059465992020209676,-0.4342075901391517,0.125,0.25,0.3333333333333333
20.0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5.5134287461649825,0.7805738555918607,-0.5198177036709836,1.3706616154321591,0.16282419673015255,1.1106808683539544,2.3094879693353088,1.8308552331433978,-0.4342075901391517,0.25,0.5,0.0
0.125,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.302585092994046,0.10595148967218501,-0.6863815754324112,-0.4263207115199362,-1.0317424130550426,0.22997536752182815,0.33793441231580823,0.7680216884694849,-0.4342075901391517,0.25,0.0,0.0
8.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.276666119016055,0.44326267263202285,-0.8529454471938389,0.17267339746409557,-0.7928290910980036,0.4061164676882534,1.182885936752737,1.1222995366941224,-0.4342075901391517,0.375,0.25,0.0
0.5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.833213344056216,-0.5686708762474907,-0.6863815754324112,0.17267339746409557,-0.7928290910980036,0.05383426735540291,0.05628390417016531,-0.11767293209210913,-0.4342075901391517,0.375,0.25,0.0
11.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.017279836814924,0.7805738555918607,-0.18668996014812822,2.269152778908207,0.16282419673015255,0.22997536752182815,0.33793441231580823,0.2366049161325285,-0.4342075901391517,0.25,0.375,0.0
0.125,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.6390573296152584,0.10595148967218501,-0.8529454471938389,0.17267339746409557,-1.2706557350120817,-1.5314356341424242,-1.9152696528493351,-1.8890621732152972,-0.9514109000476559,0.0,0.0,0.0
1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.332204510175204,-0.9059820592073284,-0.8529454471938389,0.47217045195611146,-1.2706557350120817,0.22997536752182815,0.33793441231580823,0.7680216884694849,-0.4342075901391517,0.5,0.25,0.0
0.25,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.6390573296152584,0.10595148967218501,-0.8529454471938389,0.17267339746409557,-1.2706557350120817,0.05383426735540291,-0.5070171121211206,0.059465992020209676,-0.4342075901391517,0.125,0.25,0.0
3.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.330733340286331,-0.5686708762474907,-0.5198177036709836,0.7716675064481274,0.16282419673015255,-1.355294533975999,-1.0703181284124064,-1.180506476766022,-0.4342075901391517,0.25,0.125,0.0
4.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.219507705176107,-0.23135969328765282,-0.020126088386700547,0.7716675064481274,0.16282419673015255,-0.29844793297744754,-1.0703181284124064,0.7680216884694849,-0.4342075901391517,0.25,0.375,0.0
2.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.828641396489095,-1.5806044251270042,0.14643778337472713,-1.6243089294879998,0.16282419673015255,-1.355294533975999,-1.0703181284124064,-1.180506476766022,-0.4342075901391517,0.25,0.125,0.0
9.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.062595033026967,-0.23135969328765282,0.3130016551361548,-0.4263207115199362,0.16282419673015255,-0.29844793297744754,0.33793441231580823,0.059465992020209676,-0.4342075901391517,0.25,0.375,0.0
8.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.9344739331306915,0.10595148967218501,1.312384885704721,-1.3248118749959839,1.3573908065153477,-0.29844793297744754,-0.7886676202667634,0.059465992020209676,0.08299571976935255,0.0,0.25,0.0
2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.8066624897703196,-0.5686708762474907,-0.8529454471938389,-0.4263207115199362,-0.5539157691409645,0.22997536752182815,0.901235428607094,-0.11767293209210913,-0.4342075901391517,0.0,0.375,0.0
7.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.51085950651685,-0.23135969328765282,-0.6863815754324112,0.47217045195611146,0.16282419673015255,-0.12230683281102232,2.027837461189666,0.4137438402448473,-0.4342075901391517,0.25,0.0,0.0
1.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.1354942159291497,0.44326267263202285,-0.8529454471938389,-0.4263207115199362,-1.0317424130550426,0.5822575678546786,0.6195849204614512,1.1222995366941224,-0.4342075901391517,0.125,0.375,0.0
4.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.07753744390572,-0.9059820592073284,-2.352020293046688,0.17267339746409557,-1.2706557350120817,0.22997536752182815,-0.5070171121211206,0.9451606125818037,0.08299571976935255,0.125,0.25,0.3333333333333333
9.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.093750200806762,0.44326267263202285,1.6455126292275761,-1.3248118749959839,1.8352174504294259,0.5822575678546786,0.33793441231580823,0.2366049161325285,-0.4342075901391517,0.0,0.25,0.0
1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.295836866004329,0.44326267263202285,-0.18668996014812822,-0.7258177660119521,-0.3150024471839255,0.05383426735540291,-0.7886676202667634,-0.47195078031674675,-0.6928092450934038,0.125,0.375,0.0
1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.295836866004329,0.44326267263202285,-0.18668996014812822,-0.7258177660119521,-0.3150024471839255,0.05383426735540291,-0.7886676202667634,-0.47195078031674675,-0.6928092450934038,0.125,0.5,0.0
2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.295836866004329,0.44326267263202285,-0.18668996014812822,-0.7258177660119521,-0.3150024471839255,0.05383426735540291,-0.7886676202667634,-0.47195078031674675,-0.6928092450934038,0.25,0.375,0.0
12.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.787491742782046,2.129818587431212,0.8126932704204378,-2.5228000929640477,0.8795641626012697,0.7583986680211038,0.33793441231580823,0.2366049161325285,-0.6928092450934038,0.25,0.5,0.0
2.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5263605246161616,0.7805738555918607,0.3130016551361548,-1.9238059839800157,-0.7928290910980036,-1.0030123336431485,-2.196920160994978,-1.180506476766022,-0.9514109000476559,0.0,0.25,0.0
2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.295836866004329,0.44326267263202285,-0.18668996014812822,-0.7258177660119521,-0.3150024471839255,0.05383426735540291,-0.7886676202667634,-0.47195078031674675,-0.6928092450934038,0.25,0.375,0.0
2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.295836866004329,0.44326267263202285,-0.18668996014812822,-0.7258177660119521,-0.3150024471839255,0.05383426735540291,-0.7886676202667634,-0.47195078031674675,-0.6928092450934038,0.375,0.375,0.0
2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6888794541139363,-0.23135969328765282,-0.6863815754324112,1.0711645609401432,-0.3150024471839255,0.7583986680211038,-0.7886676202667634,0.059465992020209676,-0.6928092450934038,0.125,0.375,0.0
3.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6635616461296463,0.10595148967218501,0.4795655268975825,-1.9238059839800157,-0.7928290910980036,-1.0030123336431485,-2.196920160994978,-1.180506476766022,-0.9514109000476559,0.0,0.25,0.0
1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.332204510175204,-0.23135969328765282,0.14643778337472713,0.7716675064481274,-1.2706557350120817,0.05383426735540291,-0.7886676202667634,0.059465992020209676,-0.6928092450934038,0.125,0.125,0.0
0.5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.295836866004329,0.44326267263202285,-0.18668996014812822,-0.7258177660119521,-0.3150024471839255,-1.5314356341424242,-1.9152696528493351,-1.8890621732152972,-1.210012555001908,0.0,0.0,0.0
2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5263605246161616,0.10595148967218501,-0.8529454471938389,0.7716675064481274,-0.7928290910980036,0.22997536752182815,-0.7886676202667634,0.2366049161325285,-0.6928092450934038,0.375,0.5,0.0
2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6888794541139363,1.1178850385516985,0.4795655268975825,-0.7258177660119521,-0.3150024471839255,0.05383426735540291,-0.7886676202667634,-0.47195078031674675,-0.6928092450934038,0.25,0.375,0.0
